TERRITORIO,TIME_PERIOD,MEDIDAS,OBS_VALUE,tipo_territorio
La Orotava,2019,Sueldos y salarios,60.6,municipio
Santa María de Guía de Gran Canaria,2019,Sueldos y salarios,60.6,municipio
La Oliva,2023,Sueldos y salarios,60.6,municipio
San Bartolomé de Tirajana,2016,Sueldos y salarios,60.6,municipio
Firgas,2020,Sueldos y salarios,60.7,municipio
El Hierro,2019,Sueldos y salarios,60.7,isla
El Hierro,2017,Sueldos y salarios,60.7,isla
La Oliva,2022,Sueldos y salarios,60.7,municipio
Los Realejos,2022,Sueldos y salarios,60.8,municipio
La Matanza de Acentejo,2020,Sueldos y salarios,60.8,municipio
Villa de Mazo,2015,Sueldos y salarios,60.8,municipio
Santiago del Teide,2023,Sueldos y salarios,60.8,municipio
La Victoria de Acentejo,2023,Sueldos y salarios,60.8,municipio
Santa María de Guía de Gran Canaria,2018,Sueldos y salarios,60.8,municipio
Los Realejos,2023,Sueldos y salarios,60.8,municipio
Valverde,2020,Sueldos y salarios,60.8,municipio
La Victoria de Acentejo,2017,Sueldos y salarios,60.8,municipio
Tenerife,2022,Sueldos y salarios,60.8,isla
La Victoria de Acentejo,2018,Sueldos y salarios,60.9,municipio
Breña Alta,2020,Sueldos y salarios,60.9,municipio
El Sauzal,2022,Sueldos y salarios,61.0,municipio
Tías,2015,Sueldos y salarios,61.0,municipio
Telde,2020,Sueldos y salarios,61.0,municipio
La Victoria de Acentejo,2019,Sueldos y salarios,61.0,municipio
El Hierro,2016,Sueldos y salarios,61.0,isla
Mogán,2018,Sueldos y salarios,61.0,municipio
Mogán,2019,Sueldos y salarios,61.0,municipio
Tías,2016,Sueldos y salarios,61.1,municipio
Santa Úrsula,2023,Sueldos y salarios,61.1,municipio
Tinajo,2021,Sueldos y salarios,61.1,municipio
Teror,2021,Sueldos y salarios,61.1,municipio
Tacoronte,2021,Sueldos y salarios,61.1,municipio
El Hierro,2015,Sueldos y salarios,61.2,isla
Canarias,2022,Sueldos y salarios,61.2,isla
Tenerife,2023,Sueldos y salarios,61.2,isla
San Juan de la Rambla,2015,Sueldos y salarios,61.2,municipio
Gran Canaria,2015,Sueldos y salarios,61.3,isla
Tías,2017,Sueldos y salarios,61.3,municipio
Canarias,2023,Sueldos y salarios,61.4,isla
Tías,2019,Sueldos y salarios,61.4,municipio
Valsequillo de Gran Canaria,2020,Sueldos y salarios,61.4,municipio
Los Realejos,2018,Sueldos y salarios,61.4,municipio
El Sauzal,2020,Sueldos y salarios,61.5,municipio
Tías,2018,Sueldos y salarios,61.5,municipio
Arafo,2015,Sueldos y salarios,61.5,municipio
Villa de Mazo,2016,Sueldos y salarios,61.5,municipio
Gran Canaria,2019,Sueldos y salarios,61.6,isla
Valverde,2022,Sueldos y salarios,61.6,municipio
Valverde,2021,Sueldos y salarios,61.6,municipio
Los Realejos,2016,Sueldos y salarios,61.6,municipio
El Sauzal,2023,Sueldos y salarios,61.6,municipio
Teror,2015,Sueldos y salarios,61.7,municipio
Tegueste,2020,Sueldos y salarios,61.7,municipio
Gran Canaria,2017,Sueldos y salarios,61.7,isla
Teguise,2020,Sueldos y salarios,61.7,municipio
El Sauzal,2021,Sueldos y salarios,61.8,municipio
Tenerife,2015,Sueldos y salarios,61.8,isla
Las Palmas,2022,Sueldos y salarios,61.8,provincia
Tacoronte,2023,Sueldos y salarios,61.8,municipio
Las Palmas,2023,Sueldos y salarios,61.8,provincia
Los Realejos,2017,Sueldos y salarios,61.8,municipio
San Juan de la Rambla,2022,Sueldos y salarios,61.8,municipio
Valverde,2018,Sueldos y salarios,61.8,municipio
Mogán,2017,Sueldos y salarios,61.8,municipio
San Bartolomé,2020,Sueldos y salarios,61.9,municipio
Gran Canaria,2018,Sueldos y salarios,61.9,isla
Gran Canaria,2016,Sueldos y salarios,61.9,isla
Arafo,2021,Sueldos y salarios,61.9,municipio
Santiago del Teide,2015,Sueldos y salarios,61.9,municipio
Santa Úrsula,2015,Sueldos y salarios,61.9,municipio
Villa de Mazo,2023,Sueldos y salarios,61.9,municipio
San Cristóbal de La Laguna,2021,Sueldos y salarios,61.9,municipio
Alajeró,2022,Sueldos y salarios,62.0,municipio
Teror,2023,Sueldos y salarios,62.0,municipio
Teror,2022,Sueldos y salarios,62.0,municipio
Teror,2017,Sueldos y salarios,62.0,municipio
Firgas,2021,Sueldos y salarios,62.1,municipio
Mogán,2016,Sueldos y salarios,62.1,municipio
Agüimes,2021,Sueldos y salarios,62.1,municipio
Tenerife,2019,Sueldos y salarios,62.1,isla
Valverde,2019,Sueldos y salarios,62.1,municipio
Güímar,2021,Sueldos y salarios,62.2,municipio
Canarias,2015,Sueldos y salarios,62.2,isla
Teror,2019,Sueldos y salarios,62.2,municipio
Tenerife,2016,Sueldos y salarios,62.2,isla
Alajeró,2023,Sueldos y salarios,62.2,municipio
Teror,2016,Sueldos y salarios,62.3,municipio
Los Realejos,2019,Sueldos y salarios,62.3,municipio
Teror,2018,Sueldos y salarios,62.3,municipio
Teguise,2021,Sueldos y salarios,62.3,municipio
Tegueste,2018,Sueldos y salarios,62.3,municipio
Tenerife,2017,Sueldos y salarios,62.3,isla
Tenerife,2018,Sueldos y salarios,62.3,isla
Villa de Mazo,2022,Sueldos y salarios,62.3,municipio
Firgas,2015,Sueldos y salarios,62.4,municipio
Candelaria,2020,Sueldos y salarios,62.4,municipio
Arico,2015,Sueldos y salarios,62.4,municipio
Canarias,2019,Sueldos y salarios,62.5,isla
Santa Úrsula,2017,Sueldos y salarios,62.5,municipio
Arico,2023,Sueldos y salarios,62.5,municipio
Telde,2021,Sueldos y salarios,62.5,municipio
Arona,2022,Sueldos y salarios,62.5,municipio
Tacoronte,2022,Sueldos y salarios,62.5,municipio
San Bartolomé,2021,Sueldos y salarios,62.6,municipio
San Cristóbal de La Laguna,2022,Sueldos y salarios,62.6,municipio
Canarias,2018,Sueldos y salarios,62.7,isla
Valverde,2016,Sueldos y salarios,62.7,municipio
Valverde,2017,Sueldos y salarios,62.7,municipio
Güímar,2015,Sueldos y salarios,62.7,municipio
Adeje,2022,Sueldos y salarios,62.7,municipio
Santa Úrsula,2019,Sueldos y salarios,62.7,municipio
Santa Úrsula,2018,Sueldos y salarios,62.7,municipio
Arafo,2016,Sueldos y salarios,62.7,municipio
San Juan de la Rambla,2016,Sueldos y salarios,62.7,municipio
Alajeró,2019,Sueldos y salarios,62.7,municipio
San Cristóbal de La Laguna,2023,Sueldos y salarios,62.7,municipio
Canarias,2016,Sueldos y salarios,62.7,isla
Adeje,2023,Sueldos y salarios,62.7,municipio
Canarias,2017,Sueldos y salarios,62.7,isla
Las Palmas,2015,Sueldos y salarios,62.8,provincia
Tegueste,2022,Sueldos y salarios,62.8,municipio
Tegueste,2019,Sueldos y salarios,62.8,municipio
Santa Úrsula,2016,Sueldos y salarios,62.8,municipio
La Matanza de Acentejo,2021,Sueldos y salarios,62.8,municipio
Arona,2023,Sueldos y salarios,62.9,municipio
Guía de Isora,2015,Sueldos y salarios,62.9,municipio
Villa de Mazo,2018,Sueldos y salarios,62.9,municipio
Firgas,2023,Sueldos y salarios,62.9,municipio
Tegueste,2021,Sueldos y salarios,62.9,municipio
Alajeró,2018,Sueldos y salarios,62.9,municipio
Arafo,2022,Sueldos y salarios,63.0,municipio
Arico,2022,Sueldos y salarios,63.0,municipio
Las Palmas,2019,Sueldos y salarios,63.1,provincia
Tacoronte,2017,Sueldos y salarios,63.1,municipio
Tegueste,2023,Sueldos y salarios,63.1,municipio
Guía de Isora,2022,Sueldos y salarios,63.1,municipio
Tacoronte,2019,Sueldos y salarios,63.1,municipio
Santiago del Teide,2019,Sueldos y salarios,63.1,municipio
San Juan de la Rambla,2019,Sueldos y salarios,63.1,municipio
Santiago del Teide,2018,Sueldos y salarios,63.2,municipio
Breña Alta,2023,Sueldos y salarios,63.2,municipio
Breña Alta,2021,Sueldos y salarios,63.2,municipio
Villa de Mazo,2017,Sueldos y salarios,63.2,municipio
Valverde,2015,Sueldos y salarios,63.2,municipio
Arafo,2023,Sueldos y salarios,63.2,municipio
Santiago del Teide,2016,Sueldos y salarios,63.2,municipio
Arucas,2020,Sueldos y salarios,63.2,municipio
Villa de Mazo,2019,Sueldos y salarios,63.2,municipio
Valsequillo de Gran Canaria,2021,Sueldos y salarios,63.2,municipio
Firgas,2022,Sueldos y salarios,63.3,municipio
San Juan de la Rambla,2017,Sueldos y salarios,63.3,municipio
San Sebastián de La Gomera,2020,Sueldos y salarios,63.3,municipio
Tacoronte,2015,Sueldos y salarios,63.4,municipio
Firgas,2016,Sueldos y salarios,63.4,municipio
Las Palmas,2017,Sueldos y salarios,63.4,provincia
Puerto del Rosario,2020,Sueldos y salarios,63.4,municipio
El Rosario,2020,Sueldos y salarios,63.4,municipio
San Juan de la Rambla,2023,Sueldos y salarios,63.4,municipio
Arafo,2019,Sueldos y salarios,63.4,municipio
Arafo,2017,Sueldos y salarios,63.4,municipio
Tacoronte,2016,Sueldos y salarios,63.5,municipio
Las Palmas,2016,Sueldos y salarios,63.5,provincia
Las Palmas,2018,Sueldos y salarios,63.5,provincia
El Sauzal,2015,Sueldos y salarios,63.5,municipio
Güímar,2016,Sueldos y salarios,63.5,municipio
Firgas,2018,Sueldos y salarios,63.6,municipio
San Juan de la Rambla,2018,Sueldos y salarios,63.7,municipio
Tacoronte,2018,Sueldos y salarios,63.7,municipio
Firgas,2017,Sueldos y salarios,63.7,municipio
Arafo,2018,Sueldos y salarios,63.7,municipio
Arico,2016,Sueldos y salarios,63.7,municipio
Candelaria,2021,Sueldos y salarios,63.8,municipio
Santiago del Teide,2017,Sueldos y salarios,63.8,municipio
Güímar,2022,Sueldos y salarios,63.8,municipio
El Rosario,2021,Sueldos y salarios,63.8,municipio
Telde,2023,Sueldos y salarios,63.9,municipio
La Matanza de Acentejo,2015,Sueldos y salarios,63.9,municipio
Tegueste,2015,Sueldos y salarios,63.9,municipio
Tegueste,2017,Sueldos y salarios,63.9,municipio
Firgas,2019,Sueldos y salarios,63.9,municipio
Arico,2017,Sueldos y salarios,63.9,municipio
Arico,2019,Sueldos y salarios,63.9,municipio
Güímar,2017,Sueldos y salarios,63.9,municipio
El Sauzal,2016,Sueldos y salarios,64.0,municipio
El Sauzal,2017,Sueldos y salarios,64.0,municipio
El Sauzal,2018,Sueldos y salarios,64.0,municipio
La Matanza de Acentejo,2019,Sueldos y salarios,64.1,municipio
Güímar,2023,Sueldos y salarios,64.1,municipio
San Cristóbal de La Laguna,2019,Sueldos y salarios,64.1,municipio
Arico,2018,Sueldos y salarios,64.1,municipio
Güímar,2018,Sueldos y salarios,64.1,municipio
Telde,2022,Sueldos y salarios,64.2,municipio
Breña Alta,2015,Sueldos y salarios,64.2,municipio
Alajeró,2016,Sueldos y salarios,64.2,municipio
San Cristóbal de La Laguna,2018,Sueldos y salarios,64.3,municipio
La Matanza de Acentejo,2022,Sueldos y salarios,64.3,municipio
Valsequillo de Gran Canaria,2023,Sueldos y salarios,64.3,municipio
San Cristóbal de La Laguna,2017,Sueldos y salarios,64.3,municipio
Breña Alta,2017,Sueldos y salarios,64.3,municipio
Antigua,2022,Sueldos y salarios,64.3,municipio
La Matanza de Acentejo,2023,Sueldos y salarios,64.3,municipio
San Cristóbal de La Laguna,2015,Sueldos y salarios,64.4,municipio
Ingenio,2022,Sueldos y salarios,64.4,municipio
Tegueste,2016,Sueldos y salarios,64.4,municipio
Candelaria,2023,Sueldos y salarios,64.4,municipio
Antigua,2023,Sueldos y salarios,64.4,municipio
San Sebastián de La Gomera,2021,Sueldos y salarios,64.4,municipio
El Sauzal,2019,Sueldos y salarios,64.5,municipio
La Matanza de Acentejo,2016,Sueldos y salarios,64.5,municipio
El Rosario,2022,Sueldos y salarios,64.5,municipio
Guía de Isora,2016,Sueldos y salarios,64.5,municipio
Breña Alta,2016,Sueldos y salarios,64.5,municipio
Ingenio,2023,Sueldos y salarios,64.5,municipio
El Rosario,2023,Sueldos y salarios,64.5,municipio
La Oliva,2019,Sueldos y salarios,64.5,municipio
San Cristóbal de La Laguna,2016,Sueldos y salarios,64.5,municipio
Güímar,2019,Sueldos y salarios,64.6,municipio
Guía de Isora,2023,Sueldos y salarios,64.6,municipio
Breña Alta,2022,Sueldos y salarios,64.6,municipio
Alajeró,2017,Sueldos y salarios,64.6,municipio
Arucas,2021,Sueldos y salarios,64.6,municipio
La Matanza de Acentejo,2017,Sueldos y salarios,64.6,municipio
Candelaria,2022,Sueldos y salarios,64.6,municipio
Arucas,2022,Sueldos y salarios,64.7,municipio
Arucas,2023,Sueldos y salarios,64.7,municipio
Breña Alta,2018,Sueldos y salarios,64.7,municipio
La Matanza de Acentejo,2018,Sueldos y salarios,64.7,municipio
Arona,2019,Sueldos y salarios,64.7,municipio
Valsequillo de Gran Canaria,2022,Sueldos y salarios,64.8,municipio
Adeje,2019,Sueldos y salarios,64.8,municipio
Teguise,2023,Sueldos y salarios,64.8,municipio
Arona,2015,Sueldos y salarios,64.8,municipio
Breña Baja,2020,Sueldos y salarios,64.8,municipio
Guía de Isora,2018,Sueldos y salarios,64.9,municipio
Ingenio,2015,Sueldos y salarios,64.9,municipio
Teguise,2022,Sueldos y salarios,64.9,municipio
Breña Alta,2019,Sueldos y salarios,65.0,municipio
Arona,2016,Sueldos y salarios,65.0,municipio
Telde,2015,Sueldos y salarios,65.1,municipio
Yaiza,2022,Sueldos y salarios,65.1,municipio
Guía de Isora,2017,Sueldos y salarios,65.1,municipio
Arona,2018,Sueldos y salarios,65.2,municipio
Valsequillo de Gran Canaria,2015,Sueldos y salarios,65.2,municipio
San Miguel de Abona,2022,Sueldos y salarios,65.3,municipio
Arona,2017,Sueldos y salarios,65.3,municipio
Lanzarote,2022,Sueldos y salarios,65.4,isla
La Oliva,2018,Sueldos y salarios,65.4,municipio
Tinajo,2023,Sueldos y salarios,65.4,municipio
Alajeró,2015,Sueldos y salarios,65.5,municipio
Lanzarote,2023,Sueldos y salarios,65.5,isla
San Sebastián de La Gomera,2015,Sueldos y salarios,65.5,municipio
Guía de Isora,2019,Sueldos y salarios,65.6,municipio
Yaiza,2023,Sueldos y salarios,65.6,municipio
Ingenio,2019,Sueldos y salarios,65.6,municipio
Arucas,2015,Sueldos y salarios,65.7,municipio
Telde,2019,Sueldos y salarios,65.7,municipio
San Sebastián de La Gomera,2016,Sueldos y salarios,65.7,municipio
Ingenio,2017,Sueldos y salarios,65.8,municipio
San Miguel de Abona,2023,Sueldos y salarios,65.8,municipio
Telde,2017,Sueldos y salarios,65.8,municipio
Candelaria,2018,Sueldos y salarios,65.8,municipio
Candelaria,2019,Sueldos y salarios,65.8,municipio
Telde,2016,Sueldos y salarios,65.8,municipio
Adeje,2018,Sueldos y salarios,65.9,municipio
San Sebastián de La Gomera,2023,Sueldos y salarios,65.9,municipio
Valsequillo de Gran Canaria,2017,Sueldos y salarios,65.9,municipio
Valsequillo de Gran Canaria,2018,Sueldos y salarios,66.0,municipio
La Oliva,2015,Sueldos y salarios,66.0,municipio
Telde,2018,Sueldos y salarios,66.0,municipio
Puerto del Rosario,2021,Sueldos y salarios,66.0,municipio
Valsequillo de Gran Canaria,2016,Sueldos y salarios,66.1,municipio
Ingenio,2016,Sueldos y salarios,66.1,municipio
Arucas,2017,Sueldos y salarios,66.1,municipio
La Oliva,2016,Sueldos y salarios,66.2,municipio
San Sebastián de La Gomera,2017,Sueldos y salarios,66.2,municipio
Breña Baja,2023,Sueldos y salarios,66.2,municipio
Tinajo,2022,Sueldos y salarios,66.2,municipio
San Sebastián de La Gomera,2022,Sueldos y salarios,66.2,municipio
Valsequillo de Gran Canaria,2019,Sueldos y salarios,66.2,municipio
Agüimes,2023,Sueldos y salarios,66.3,municipio
Breña Baja,2021,Sueldos y salarios,66.3,municipio
San Sebastián de La Gomera,2018,Sueldos y salarios,66.3,municipio
Arucas,2018,Sueldos y salarios,66.4,municipio
Arucas,2019,Sueldos y salarios,66.4,municipio
Ingenio,2018,Sueldos y salarios,66.4,municipio
Agüimes,2022,Sueldos y salarios,66.5,municipio
Candelaria,2017,Sueldos y salarios,66.5,municipio
El Rosario,2019,Sueldos y salarios,66.6,municipio
San Sebastián de La Gomera,2019,Sueldos y salarios,66.6,municipio
La Oliva,2017,Sueldos y salarios,66.6,municipio
Tuineje,2022,Sueldos y salarios,66.7,municipio
Los Silos,2018,Sueldos y salarios,66.7,municipio
Santa Lucía de Tirajana,2022,Sueldos y salarios,66.7,municipio
Adeje,2016,Sueldos y salarios,66.7,municipio
Candelaria,2015,Sueldos y salarios,66.8,municipio
Breña Baja,2017,Sueldos y salarios,66.9,municipio
Arrecife,2015,Sueldos y salarios,66.9,municipio
Adeje,2015,Sueldos y salarios,66.9,municipio
Arucas,2016,Sueldos y salarios,67.0,municipio
Santa Lucía de Tirajana,2015,Sueldos y salarios,67.0,municipio
Candelaria,2016,Sueldos y salarios,67.1,municipio
Breña Baja,2019,Sueldos y salarios,67.1,municipio
Breña Baja,2022,Sueldos y salarios,67.1,municipio
Fuerteventura,2022,Sueldos y salarios,67.2,isla
Adeje,2017,Sueldos y salarios,67.2,municipio
Lanzarote,2015,Sueldos y salarios,67.2,isla
Santa Lucía de Tirajana,2023,Sueldos y salarios,67.2,municipio
Tuineje,2023,Sueldos y salarios,67.3,municipio
Agüimes,2015,Sueldos y salarios,67.3,municipio
Lanzarote,2019,Sueldos y salarios,67.4,isla
Breña Baja,2018,Sueldos y salarios,67.5,municipio
Fuerteventura,2023,Sueldos y salarios,67.5,isla
San Miguel de Abona,2015,Sueldos y salarios,67.5,municipio
Granadilla de Abona,2022,Sueldos y salarios,67.5,municipio
Lanzarote,2018,Sueldos y salarios,67.6,isla
El Rosario,2018,Sueldos y salarios,67.7,municipio
San Miguel de Abona,2016,Sueldos y salarios,67.7,municipio
Santa Lucía de Tirajana,2019,Sueldos y salarios,67.8,municipio
Teguise,2018,Sueldos y salarios,67.8,municipio
Teguise,2019,Sueldos y salarios,67.8,municipio
Arrecife,2022,Sueldos y salarios,67.8,municipio
Tinajo,2018,Sueldos y salarios,67.9,municipio
Tinajo,2019,Sueldos y salarios,67.9,municipio
Tinajo,2015,Sueldos y salarios,67.9,municipio
Lanzarote,2016,Sueldos y salarios,68.0,isla
Agüimes,2016,Sueldos y salarios,68.0,municipio
Tinajo,2017,Sueldos y salarios,68.0,municipio
Antigua,2015,Sueldos y salarios,68.1,municipio
Agüimes,2019,Sueldos y salarios,68.1,municipio
El Rosario,2017,Sueldos y salarios,68.1,municipio
Lanzarote,2017,Sueldos y salarios,68.1,isla
San Bartolomé,2022,Sueldos y salarios,68.2,municipio
San Bartolomé,2023,Sueldos y salarios,68.2,municipio
Agüimes,2017,Sueldos y salarios,68.2,municipio
Breña Baja,2015,Sueldos y salarios,68.2,municipio
Agüimes,2018,Sueldos y salarios,68.3,municipio
Granadilla de Abona,2015,Sueldos y salarios,68.3,municipio
Breña Baja,2016,Sueldos y salarios,68.3,municipio
Santa Lucía de Tirajana,2016,Sueldos y salarios,68.3,municipio
Yaiza,2018,Sueldos y salarios,68.3,municipio
Arrecife,2023,Sueldos y salarios,68.3,municipio
Arrecife,2016,Sueldos y salarios,68.4,municipio
Granadilla de Abona,2023,Sueldos y salarios,68.4,municipio
San Miguel de Abona,2018,Sueldos y salarios,68.4,municipio
Tuineje,2015,Sueldos y salarios,68.5,municipio
San Miguel de Abona,2019,Sueldos y salarios,68.6,municipio
Santa Lucía de Tirajana,2017,Sueldos y salarios,68.6,municipio
Santa Lucía de Tirajana,2018,Sueldos y salarios,68.6,municipio
Antigua,2019,Sueldos y salarios,68.7,municipio
Yaiza,2019,Sueldos y salarios,68.7,municipio
Arrecife,2019,Sueldos y salarios,68.7,municipio
Yaiza,2015,Sueldos y salarios,68.8,municipio
Tinajo,2016,Sueldos y salarios,68.9,municipio
Arrecife,2017,Sueldos y salarios,68.9,municipio
El Rosario,2016,Sueldos y salarios,68.9,municipio
Granadilla de Abona,2016,Sueldos y salarios,69.0,municipio
Yaiza,2016,Sueldos y salarios,69.0,municipio
Tuineje,2019,Sueldos y salarios,69.0,municipio
San Miguel de Abona,2017,Sueldos y salarios,69.1,municipio
Arrecife,2018,Sueldos y salarios,69.1,municipio
Antigua,2018,Sueldos y salarios,69.4,municipio
Tuineje,2018,Sueldos y salarios,69.4,municipio
Granadilla de Abona,2017,Sueldos y salarios,69.4,municipio
El Rosario,2015,Sueldos y salarios,69.4,municipio
Fuerteventura,2019,Sueldos y salarios,69.5,isla
Teguise,2017,Sueldos y salarios,69.5,municipio
Antigua,2016,Sueldos y salarios,69.5,municipio
Granadilla de Abona,2019,Sueldos y salarios,69.5,municipio
Tuineje,2016,Sueldos y salarios,69.6,municipio
Granadilla de Abona,2018,Sueldos y salarios,69.6,municipio
Antigua,2017,Sueldos y salarios,69.7,municipio
Puerto del Rosario,2022,Sueldos y salarios,69.8,municipio
Teguise,2015,Sueldos y salarios,69.8,municipio
Yaiza,2017,Sueldos y salarios,69.9,municipio
Fuerteventura,2015,Sueldos y salarios,69.9,isla
San Bartolomé,2019,Sueldos y salarios,70.0,municipio
Teguise,2016,Sueldos y salarios,70.0,municipio
Puerto del Rosario,2023,Sueldos y salarios,70.1,municipio
Fuerteventura,2018,Sueldos y salarios,70.2,isla
Tuineje,2017,Sueldos y salarios,70.4,municipio
Puerto del Rosario,2019,Sueldos y salarios,70.6,municipio
Puerto del Rosario,2015,Sueldos y salarios,70.8,municipio
Fuerteventura,2016,Sueldos y salarios,70.9,isla
San Bartolomé,2018,Sueldos y salarios,70.9,municipio
Fuerteventura,2017,Sueldos y salarios,71.0,isla
San Bartolomé,2015,Sueldos y salarios,71.3,municipio
San Bartolomé,2017,Sueldos y salarios,71.5,municipio
Puerto del Rosario,2018,Sueldos y salarios,71.5,municipio
