año,MEDIDAS_CODE,MEDIDAS#es,TERRITORIO_CODE,distrito,seccion,municipio,OBS_VALUE
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38025_D01_S001,1,1, La Matanza de Acentejo,40912.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38025_D01_S002,1,2, La Matanza de Acentejo,40482.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38025_D01_S003,1,3, La Matanza de Acentejo,40070.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38025_D01_S004,1,4, La Matanza de Acentejo,43279.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38025_D01_S005,1,5, La Matanza de Acentejo,37112.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D01_S001,1,1, La Orotava,50456.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D01_S002,1,2, La Orotava,54358.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D01_S004,1,4, La Orotava,42427.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D02_S001,2,1, La Orotava,37190.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D02_S002,2,2, La Orotava,34831.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D02_S003,2,3, La Orotava,40553.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D02_S004,2,4, La Orotava,36028.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S001,3,1, La Orotava,35587.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S002,3,2, La Orotava,40970.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S003,3,3, La Orotava,54104.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S004,3,4, La Orotava,39150.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S005,3,5, La Orotava,34858.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S006,3,6, La Orotava,43559.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D03_S007,3,7, La Orotava,37498.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D04_S001,4,1, La Orotava,52375.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D04_S002,4,2, La Orotava,45882.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D04_S003,4,3, La Orotava,54999.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D04_S004,4,4, La Orotava,34243.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D04_S005,4,5, La Orotava,50307.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D05_S001,5,1, La Orotava,35958.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D05_S002,5,2, La Orotava,37937.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D05_S003,5,3, La Orotava,35304.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D05_S004,5,4, La Orotava,26726.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D05_S005,5,5, La Orotava,35829.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D06_S001,6,1, La Orotava,32870.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D06_S002,6,2, La Orotava,32312.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D06_S003,6,3, La Orotava,31737.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38026_D06_S004,6,4, La Orotava,36612.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38027_D01_S001,1,1, El Paso,42672.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38027_D02_S001,2,1, El Paso,42464.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38027_D03_S001,3,1, El Paso,50073.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38027_D03_S002,3,2, El Paso,44636.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38027_D04_S001,4,1, El Paso,38404.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D01_S001,1,1, Puerto de La Cruz,30505.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D01_S002,1,2, Puerto de La Cruz,28873.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D01_S003,1,3, Puerto de La Cruz,47614.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D01_S004,1,4, Puerto de La Cruz,53002.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D02_S001,2,1, Puerto de La Cruz,36155.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D02_S002,2,2, Puerto de La Cruz,34228.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D02_S003,2,3, Puerto de La Cruz,45953.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D02_S004,2,4, Puerto de La Cruz,43403.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D02_S005,2,5, Puerto de La Cruz,46186.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S001,3,1, Puerto de La Cruz,36204.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S002,3,2, Puerto de La Cruz,32872.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S003,3,3, Puerto de La Cruz,29676.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S004,3,4, Puerto de La Cruz,32792.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S005,3,5, Puerto de La Cruz,34331.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D03_S006,3,6, Puerto de La Cruz,31010.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D04_S001,4,1, Puerto de La Cruz,32990.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D04_S002,4,2, Puerto de La Cruz,33482.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D04_S003,4,3, Puerto de La Cruz,36813.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D04_S004,4,4, Puerto de La Cruz,44449.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38028_D04_S005,4,5, Puerto de La Cruz,31357.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38029_D01_S001,1,1, Puntagorda,32686.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38029_D01_S002,1,2, Puntagorda,35066.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38030_D01_S001,1,1, Puntallana,42331.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38030_D01_S002,1,2, Puntallana,42804.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S001,1,1, Los Realejos,38311.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S002,1,2, Los Realejos,42775.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S003,1,3, Los Realejos,38293.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S004,1,4, Los Realejos,34600.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S005,1,5, Los Realejos,36031.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S006,1,6, Los Realejos,36702.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S007,1,7, Los Realejos,35561.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D01_S008,1,8, Los Realejos,38725.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D02_S001,2,1, Los Realejos,39036.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D02_S002,2,2, Los Realejos,39515.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D02_S003,2,3, Los Realejos,35673.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D03_S001,3,1, Los Realejos,35856.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D03_S002,3,2, Los Realejos,40886.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D03_S003,3,3, Los Realejos,32820.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D03_S004,3,4, Los Realejos,42538.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D03_S005,3,5, Los Realejos,36314.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D04_S001,4,1, Los Realejos,34492.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D04_S002,4,2, Los Realejos,43137.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D04_S003,4,3, Los Realejos,49127.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D04_S004,4,4, Los Realejos,33955.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D05_S001,5,1, Los Realejos,37785.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D05_S002,5,2, Los Realejos,35381.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D05_S003,5,3, Los Realejos,37129.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D06_S001,6,1, Los Realejos,37679.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38031_D06_S002,6,2, Los Realejos,38348.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S001,1,1, El Rosario,50162.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S002,1,2, El Rosario,44033.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S003,1,3, El Rosario,50570.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S004,1,4, El Rosario,54473.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S005,1,5, El Rosario,40970.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S006,1,6, El Rosario,66922.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S007,1,7, El Rosario,47912.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S008,1,8, El Rosario,68821.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S009,1,9, El Rosario,52012.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S010,1,10, El Rosario,48348.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S011,1,11, El Rosario,71310.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S012,1,12, El Rosario,86230.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38032_D01_S013,1,13, El Rosario,67798.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38033_D01_S001,1,1, San Andrés y Sauces,40870.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38033_D01_S002,1,2, San Andrés y Sauces,40445.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38033_D01_S003,1,3, San Andrés y Sauces,43450.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38033_D02_S001,2,1, San Andrés y Sauces,41523.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38034_D01_S001,1,1, San Juan de la Rambla,44193.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38034_D01_S002,1,2, San Juan de la Rambla,35221.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38034_D01_S003,1,3, San Juan de la Rambla,32498.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38034_D01_S004,1,4, San Juan de la Rambla,31061.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S001,1,1, San Miguel de Abona,47731.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S002,1,2, San Miguel de Abona,41221.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S003,1,3, San Miguel de Abona,45158.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S004,1,4, San Miguel de Abona,33149.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S005,1,5, San Miguel de Abona,42017.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S006,1,6, San Miguel de Abona,34327.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S007,1,7, San Miguel de Abona,44709.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S008,1,8, San Miguel de Abona,45865.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38035_D01_S009,1,9, San Miguel de Abona,33406.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S001,1,1, San Sebastián de La Gomera,53375.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S002,1,2, San Sebastián de La Gomera,42269.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S003,1,3, San Sebastián de La Gomera,47021.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S005,1,5, San Sebastián de La Gomera,47917.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S006,1,6, San Sebastián de La Gomera,46130.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S007,1,7, San Sebastián de La Gomera,42609.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38036_D01_S008,1,8, San Sebastián de La Gomera,48717.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D01_S001,1,1, Santa Cruz de La Palma,51583.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D01_S002,1,2, Santa Cruz de La Palma,36997.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D01_S003,1,3, Santa Cruz de La Palma,47801.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D02_S001,2,1, Santa Cruz de La Palma,56771.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D02_S002,2,2, Santa Cruz de La Palma,47821.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D02_S003,2,3, Santa Cruz de La Palma,50398.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D02_S005,2,5, Santa Cruz de La Palma,35576.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D03_S001,3,1, Santa Cruz de La Palma,53641.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D03_S002,3,2, Santa Cruz de La Palma,45322.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D03_S003,3,3, Santa Cruz de La Palma,36713.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D03_S004,3,4, Santa Cruz de La Palma,46228.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38037_D03_S005,3,5, Santa Cruz de La Palma,42418.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S001,1,1, Santa Cruz de Tenerife,85024.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S002,1,2, Santa Cruz de Tenerife,50706.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S003,1,3, Santa Cruz de Tenerife,53973.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S004,1,4, Santa Cruz de Tenerife,62410.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S006,1,6, Santa Cruz de Tenerife,54131.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S007,1,7, Santa Cruz de Tenerife,57084.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S008,1,8, Santa Cruz de Tenerife,104916.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S009,1,9, Santa Cruz de Tenerife,79716.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S010,1,10, Santa Cruz de Tenerife,78294.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S011,1,11, Santa Cruz de Tenerife,74782.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D01_S012,1,12, Santa Cruz de Tenerife,107446.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S001,2,1, Santa Cruz de Tenerife,62280.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S002,2,2, Santa Cruz de Tenerife,61891.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S003,2,3, Santa Cruz de Tenerife,62240.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S004,2,4, Santa Cruz de Tenerife,78313.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S005,2,5, Santa Cruz de Tenerife,64882.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S006,2,6, Santa Cruz de Tenerife,66630.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S007,2,7, Santa Cruz de Tenerife,71806.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S008,2,8, Santa Cruz de Tenerife,67846.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D02_S009,2,9, Santa Cruz de Tenerife,57706.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S001,3,1, Santa Cruz de Tenerife,87004.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S002,3,2, Santa Cruz de Tenerife,56994.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S003,3,3, Santa Cruz de Tenerife,56625.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S004,3,4, Santa Cruz de Tenerife,41494.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S005,3,5, Santa Cruz de Tenerife,44922.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S006,3,6, Santa Cruz de Tenerife,76402.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S007,3,7, Santa Cruz de Tenerife,42187.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S008,3,8, Santa Cruz de Tenerife,53404.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S009,3,9, Santa Cruz de Tenerife,60474.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S010,3,10, Santa Cruz de Tenerife,47416.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S011,3,11, Santa Cruz de Tenerife,70425.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S013,3,13, Santa Cruz de Tenerife,48832.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S014,3,14, Santa Cruz de Tenerife,56391.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S015,3,15, Santa Cruz de Tenerife,53136.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S016,3,16, Santa Cruz de Tenerife,45550.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S017,3,17, Santa Cruz de Tenerife,53142.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S018,3,18, Santa Cruz de Tenerife,43490.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S019,3,19, Santa Cruz de Tenerife,59637.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S020,3,20, Santa Cruz de Tenerife,77131.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D03_S021,3,21, Santa Cruz de Tenerife,85116.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S001,4,1, Santa Cruz de Tenerife,26830.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S002,4,2, Santa Cruz de Tenerife,31256.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S003,4,3, Santa Cruz de Tenerife,32239.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S004,4,4, Santa Cruz de Tenerife,31284.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S005,4,5, Santa Cruz de Tenerife,31607.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S006,4,6, Santa Cruz de Tenerife,29906.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S007,4,7, Santa Cruz de Tenerife,30877.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S009,4,9, Santa Cruz de Tenerife,25511.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S011,4,11, Santa Cruz de Tenerife,28009.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S012,4,12, Santa Cruz de Tenerife,30326.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S014,4,14, Santa Cruz de Tenerife,31888.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D04_S015,4,15, Santa Cruz de Tenerife,25167.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S001,5,1, Santa Cruz de Tenerife,101346.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S002,5,2, Santa Cruz de Tenerife,68819.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S003,5,3, Santa Cruz de Tenerife,57131.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S004,5,4, Santa Cruz de Tenerife,59483.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S005,5,5, Santa Cruz de Tenerife,54620.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S006,5,6, Santa Cruz de Tenerife,50877.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S007,5,7, Santa Cruz de Tenerife,53759.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S008,5,8, Santa Cruz de Tenerife,56503.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S009,5,9, Santa Cruz de Tenerife,124345.0
2023,RENTA_BRUTA_MEDIA_HOGAR,Renta bruta media por hogar,20240101_38038_D05_S010,5,10, Santa Cruz de Tenerife,113744.0
