ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
No consta,38031,3,5,2022,Los Realejos,3005,Mujeres,5,20220101_38031_D03_S005
No consta,38031,3,5,2023,Los Realejos,3005,Hombres,16,20230101_38031_D03_S005
No consta,38031,3,5,2023,Los Realejos,3005,Mujeres,7,20230101_38031_D03_S005
No consta,38031,4,1,2021,Los Realejos,4001,Hombres,16,20210101_38031_D04_S001
No consta,38031,4,1,2021,Los Realejos,4001,Mujeres,4,20210101_38031_D04_S001
No consta,38031,4,1,2022,Los Realejos,4001,Hombres,13,20220101_38031_D04_S001
No consta,38031,4,1,2022,Los Realejos,4001,Mujeres,9,20220101_38031_D04_S001
No consta,38031,4,1,2023,Los Realejos,4001,Hombres,13,20230101_38031_D04_S001
No consta,38031,4,1,2023,Los Realejos,4001,Mujeres,14,20230101_38031_D04_S001
No consta,38031,4,2,2021,Los Realejos,4002,Hombres,18,20210101_38031_D04_S002
No consta,38031,4,2,2021,Los Realejos,4002,Mujeres,15,20210101_38031_D04_S002
No consta,38031,4,2,2022,Los Realejos,4002,Hombres,21,20220101_38031_D04_S002
No consta,38031,4,2,2022,Los Realejos,4002,Mujeres,20,20220101_38031_D04_S002
No consta,38031,4,2,2023,Los Realejos,4002,Hombres,13,20230101_38031_D04_S002
No consta,38031,4,2,2023,Los Realejos,4002,Mujeres,15,20230101_38031_D04_S002
No consta,38031,4,3,2021,Los Realejos,4003,Hombres,11,20210101_38031_D04_S003
No consta,38031,4,3,2021,Los Realejos,4003,Mujeres,5,20210101_38031_D04_S003
No consta,38031,4,3,2022,Los Realejos,4003,Hombres,12,20220101_38031_D04_S003
No consta,38031,4,3,2022,Los Realejos,4003,Mujeres,9,20220101_38031_D04_S003
No consta,38031,4,3,2023,Los Realejos,4003,Hombres,10,20230101_38031_D04_S003
No consta,38031,4,3,2023,Los Realejos,4003,Mujeres,6,20230101_38031_D04_S003
No consta,38031,4,4,2021,Los Realejos,4004,Hombres,7,20210101_38031_D04_S004
No consta,38031,4,4,2021,Los Realejos,4004,Mujeres,11,20210101_38031_D04_S004
No consta,38031,4,4,2022,Los Realejos,4004,Hombres,12,20220101_38031_D04_S004
No consta,38031,4,4,2022,Los Realejos,4004,Mujeres,17,20220101_38031_D04_S004
No consta,38031,4,4,2023,Los Realejos,4004,Hombres,10,20230101_38031_D04_S004
No consta,38031,4,4,2023,Los Realejos,4004,Mujeres,7,20230101_38031_D04_S004
No consta,38031,5,1,2021,Los Realejos,5001,Hombres,7,20210101_38031_D05_S001
No consta,38031,5,1,2021,Los Realejos,5001,Mujeres,5,20210101_38031_D05_S001
No consta,38031,5,1,2022,Los Realejos,5001,Hombres,6,20220101_38031_D05_S001
No consta,38031,5,1,2022,Los Realejos,5001,Mujeres,7,20220101_38031_D05_S001
No consta,38031,5,1,2023,Los Realejos,5001,Hombres,6,20230101_38031_D05_S001
No consta,38031,5,1,2023,Los Realejos,5001,Mujeres,8,20230101_38031_D05_S001
No consta,38031,5,2,2021,Los Realejos,5002,Hombres,9,20210101_38031_D05_S002
No consta,38031,5,2,2021,Los Realejos,5002,Mujeres,3,20210101_38031_D05_S002
No consta,38031,5,2,2022,Los Realejos,5002,Hombres,10,20220101_38031_D05_S002
No consta,38031,5,2,2022,Los Realejos,5002,Mujeres,6,20220101_38031_D05_S002
No consta,38031,5,2,2023,Los Realejos,5002,Hombres,9,20230101_38031_D05_S002
No consta,38031,5,2,2023,Los Realejos,5002,Mujeres,7,20230101_38031_D05_S002
No consta,38031,5,3,2021,Los Realejos,5003,Hombres,11,20210101_38031_D05_S003
No consta,38031,5,3,2021,Los Realejos,5003,Mujeres,2,20210101_38031_D05_S003
No consta,38031,5,3,2022,Los Realejos,5003,Hombres,11,20220101_38031_D05_S003
No consta,38031,5,3,2022,Los Realejos,5003,Mujeres,6,20220101_38031_D05_S003
No consta,38031,5,3,2023,Los Realejos,5003,Hombres,9,20230101_38031_D05_S003
No consta,38031,5,3,2023,Los Realejos,5003,Mujeres,1,20230101_38031_D05_S003
No consta,38031,6,1,2021,Los Realejos,6001,Hombres,5,20210101_38031_D06_S001
No consta,38031,6,1,2021,Los Realejos,6001,Mujeres,3,20210101_38031_D06_S001
No consta,38031,6,1,2022,Los Realejos,6001,Hombres,9,20220101_38031_D06_S001
No consta,38031,6,1,2022,Los Realejos,6001,Mujeres,4,20220101_38031_D06_S001
No consta,38031,6,1,2023,Los Realejos,6001,Hombres,8,20230101_38031_D06_S001
No consta,38031,6,1,2023,Los Realejos,6001,Mujeres,3,20230101_38031_D06_S001
No consta,38031,6,2,2021,Los Realejos,6002,Hombres,12,20210101_38031_D06_S002
No consta,38031,6,2,2021,Los Realejos,6002,Mujeres,5,20210101_38031_D06_S002
No consta,38031,6,2,2022,Los Realejos,6002,Hombres,15,20220101_38031_D06_S002
No consta,38031,6,2,2022,Los Realejos,6002,Mujeres,10,20220101_38031_D06_S002
No consta,38031,6,2,2023,Los Realejos,6002,Hombres,13,20230101_38031_D06_S002
No consta,38031,6,2,2023,Los Realejos,6002,Mujeres,3,20230101_38031_D06_S002
No consta,38032,1,1,2021,El Rosario,1001,Hombres,5,20210101_38032_D01_S001
No consta,38032,1,1,2021,El Rosario,1001,Mujeres,2,20210101_38032_D01_S001
No consta,38032,1,1,2022,El Rosario,1001,Hombres,8,20220101_38032_D01_S001
No consta,38032,1,1,2022,El Rosario,1001,Mujeres,2,20220101_38032_D01_S001
No consta,38032,1,1,2023,El Rosario,1001,Hombres,10,20230101_38032_D01_S001
No consta,38032,1,1,2023,El Rosario,1001,Mujeres,3,20230101_38032_D01_S001
No consta,38032,1,2,2021,El Rosario,1002,Hombres,2,20210101_38032_D01_S002
No consta,38032,1,2,2021,El Rosario,1002,Mujeres,3,20210101_38032_D01_S002
No consta,38032,1,2,2022,El Rosario,1002,Hombres,9,20220101_38032_D01_S002
No consta,38032,1,2,2022,El Rosario,1002,Mujeres,5,20220101_38032_D01_S002
No consta,38032,1,2,2023,El Rosario,1002,Hombres,6,20230101_38032_D01_S002
No consta,38032,1,2,2023,El Rosario,1002,Mujeres,6,20230101_38032_D01_S002
No consta,38032,1,3,2021,El Rosario,1003,Hombres,16,20210101_38032_D01_S003
No consta,38032,1,3,2021,El Rosario,1003,Mujeres,5,20210101_38032_D01_S003
No consta,38032,1,3,2022,El Rosario,1003,Hombres,15,20220101_38032_D01_S003
No consta,38032,1,3,2022,El Rosario,1003,Mujeres,10,20220101_38032_D01_S003
No consta,38032,1,3,2023,El Rosario,1003,Hombres,21,20230101_38032_D01_S003
No consta,38032,1,3,2023,El Rosario,1003,Mujeres,13,20230101_38032_D01_S003
No consta,38032,1,4,2021,El Rosario,1004,Hombres,18,20210101_38032_D01_S004
No consta,38032,1,4,2021,El Rosario,1004,Mujeres,7,20210101_38032_D01_S004
No consta,38032,1,4,2022,El Rosario,1004,Hombres,28,20220101_38032_D01_S004
No consta,38032,1,4,2022,El Rosario,1004,Mujeres,15,20220101_38032_D01_S004
No consta,38032,1,4,2023,El Rosario,1004,Hombres,25,20230101_38032_D01_S004
No consta,38032,1,4,2023,El Rosario,1004,Mujeres,16,20230101_38032_D01_S004
No consta,38032,1,5,2021,El Rosario,1005,Hombres,2,20210101_38032_D01_S005
No consta,38032,1,5,2021,El Rosario,1005,Mujeres,6,20210101_38032_D01_S005
No consta,38032,1,5,2022,El Rosario,1005,Hombres,3,20220101_38032_D01_S005
No consta,38032,1,5,2022,El Rosario,1005,Mujeres,10,20220101_38032_D01_S005
No consta,38032,1,5,2023,El Rosario,1005,Hombres,6,20230101_38032_D01_S005
No consta,38032,1,5,2023,El Rosario,1005,Mujeres,7,20230101_38032_D01_S005
No consta,38032,1,6,2021,El Rosario,1006,Hombres,15,20210101_38032_D01_S006
No consta,38032,1,6,2021,El Rosario,1006,Mujeres,18,20210101_38032_D01_S006
No consta,38032,1,6,2022,El Rosario,1006,Hombres,20,20220101_38032_D01_S006
No consta,38032,1,6,2022,El Rosario,1006,Mujeres,25,20220101_38032_D01_S006
No consta,38032,1,6,2023,El Rosario,1006,Hombres,27,20230101_38032_D01_S006
No consta,38032,1,6,2023,El Rosario,1006,Mujeres,23,20230101_38032_D01_S006
No consta,38032,1,7,2021,El Rosario,1007,Hombres,14,20210101_38032_D01_S007
No consta,38032,1,7,2021,El Rosario,1007,Mujeres,7,20210101_38032_D01_S007
No consta,38032,1,7,2022,El Rosario,1007,Hombres,17,20220101_38032_D01_S007
No consta,38032,1,7,2022,El Rosario,1007,Mujeres,8,20220101_38032_D01_S007
No consta,38032,1,7,2023,El Rosario,1007,Hombres,14,20230101_38032_D01_S007
No consta,38032,1,7,2023,El Rosario,1007,Mujeres,6,20230101_38032_D01_S007
No consta,38032,1,8,2021,El Rosario,1008,Hombres,15,20210101_38032_D01_S008
No consta,38032,1,8,2021,El Rosario,1008,Mujeres,9,20210101_38032_D01_S008
No consta,38032,1,8,2022,El Rosario,1008,Hombres,23,20220101_38032_D01_S008
No consta,38032,1,8,2022,El Rosario,1008,Mujeres,21,20220101_38032_D01_S008
No consta,38032,1,8,2023,El Rosario,1008,Hombres,28,20230101_38032_D01_S008
No consta,38032,1,8,2023,El Rosario,1008,Mujeres,12,20230101_38032_D01_S008
No consta,38032,1,9,2021,El Rosario,1009,Hombres,5,20210101_38032_D01_S009
No consta,38032,1,9,2021,El Rosario,1009,Mujeres,7,20210101_38032_D01_S009
No consta,38032,1,9,2022,El Rosario,1009,Hombres,9,20220101_38032_D01_S009
No consta,38032,1,9,2022,El Rosario,1009,Mujeres,9,20220101_38032_D01_S009
No consta,38032,1,9,2023,El Rosario,1009,Hombres,5,20230101_38032_D01_S009
No consta,38032,1,9,2023,El Rosario,1009,Mujeres,5,20230101_38032_D01_S009
No consta,38032,1,10,2021,El Rosario,1010,Hombres,10,20210101_38032_D01_S010
No consta,38032,1,10,2021,El Rosario,1010,Mujeres,9,20210101_38032_D01_S010
No consta,38032,1,10,2022,El Rosario,1010,Hombres,17,20220101_38032_D01_S010
No consta,38032,1,10,2022,El Rosario,1010,Mujeres,9,20220101_38032_D01_S010
No consta,38032,1,10,2023,El Rosario,1010,Hombres,17,20230101_38032_D01_S010
No consta,38032,1,10,2023,El Rosario,1010,Mujeres,7,20230101_38032_D01_S010
No consta,38032,1,11,2021,El Rosario,1011,Hombres,15,20210101_38032_D01_S011
No consta,38032,1,11,2021,El Rosario,1011,Mujeres,15,20210101_38032_D01_S011
No consta,38032,1,11,2022,El Rosario,1011,Hombres,26,20220101_38032_D01_S011
No consta,38032,1,11,2022,El Rosario,1011,Mujeres,20,20220101_38032_D01_S011
No consta,38032,1,11,2023,El Rosario,1011,Hombres,33,20230101_38032_D01_S011
No consta,38032,1,11,2023,El Rosario,1011,Mujeres,22,20230101_38032_D01_S011
No consta,38032,1,12,2021,El Rosario,1012,Hombres,16,20210101_38032_D01_S012
No consta,38032,1,12,2021,El Rosario,1012,Mujeres,10,20210101_38032_D01_S012
No consta,38032,1,12,2022,El Rosario,1012,Hombres,26,20220101_38032_D01_S012
No consta,38032,1,12,2022,El Rosario,1012,Mujeres,11,20220101_38032_D01_S012
No consta,38032,1,12,2023,El Rosario,1012,Hombres,19,20230101_38032_D01_S012
No consta,38032,1,12,2023,El Rosario,1012,Mujeres,13,20230101_38032_D01_S012
No consta,38032,1,13,2021,El Rosario,1013,Hombres,7,20210101_38032_D01_S013
No consta,38032,1,13,2021,El Rosario,1013,Mujeres,10,20210101_38032_D01_S013
No consta,38032,1,13,2022,El Rosario,1013,Hombres,11,20220101_38032_D01_S013
No consta,38032,1,13,2022,El Rosario,1013,Mujeres,15,20220101_38032_D01_S013
No consta,38032,1,13,2023,El Rosario,1013,Hombres,14,20230101_38032_D01_S013
No consta,38032,1,13,2023,El Rosario,1013,Mujeres,15,20230101_38032_D01_S013
No consta,38033,1,1,2021,San Andrés y Sauces,1001,Hombres,14,20210101_38033_D01_S001
No consta,38033,1,1,2021,San Andrés y Sauces,1001,Mujeres,13,20210101_38033_D01_S001
No consta,38033,1,1,2022,San Andrés y Sauces,1001,Hombres,16,20220101_38033_D01_S001
No consta,38033,1,1,2022,San Andrés y Sauces,1001,Mujeres,14,20220101_38033_D01_S001
No consta,38033,1,1,2023,San Andrés y Sauces,1001,Hombres,18,20230101_38033_D01_S001
No consta,38033,1,1,2023,San Andrés y Sauces,1001,Mujeres,18,20230101_38033_D01_S001
No consta,38033,1,2,2021,San Andrés y Sauces,1002,Hombres,11,20210101_38033_D01_S002
No consta,38033,1,2,2021,San Andrés y Sauces,1002,Mujeres,5,20210101_38033_D01_S002
No consta,38033,1,2,2022,San Andrés y Sauces,1002,Hombres,16,20220101_38033_D01_S002
No consta,38033,1,2,2022,San Andrés y Sauces,1002,Mujeres,8,20220101_38033_D01_S002
No consta,38033,1,2,2023,San Andrés y Sauces,1002,Hombres,11,20230101_38033_D01_S002
No consta,38033,1,2,2023,San Andrés y Sauces,1002,Mujeres,8,20230101_38033_D01_S002
No consta,38033,1,3,2021,San Andrés y Sauces,1003,Hombres,20,20210101_38033_D01_S003
No consta,38033,1,3,2021,San Andrés y Sauces,1003,Mujeres,20,20210101_38033_D01_S003
No consta,38033,1,3,2022,San Andrés y Sauces,1003,Hombres,21,20220101_38033_D01_S003
No consta,38033,1,3,2022,San Andrés y Sauces,1003,Mujeres,27,20220101_38033_D01_S003
No consta,38033,1,3,2023,San Andrés y Sauces,1003,Hombres,22,20230101_38033_D01_S003
No consta,38033,1,3,2023,San Andrés y Sauces,1003,Mujeres,29,20230101_38033_D01_S003
No consta,38033,2,1,2021,San Andrés y Sauces,2001,Hombres,16,20210101_38033_D02_S001
No consta,38033,2,1,2021,San Andrés y Sauces,2001,Mujeres,28,20210101_38033_D02_S001
No consta,38033,2,1,2022,San Andrés y Sauces,2001,Hombres,19,20220101_38033_D02_S001
No consta,38033,2,1,2022,San Andrés y Sauces,2001,Mujeres,22,20220101_38033_D02_S001
No consta,38033,2,1,2023,San Andrés y Sauces,2001,Hombres,19,20230101_38033_D02_S001
No consta,38033,2,1,2023,San Andrés y Sauces,2001,Mujeres,21,20230101_38033_D02_S001
No consta,38034,1,1,2021,San Juan de la Rambla,1001,Hombres,7,20210101_38034_D01_S001
No consta,38034,1,1,2021,San Juan de la Rambla,1001,Mujeres,3,20210101_38034_D01_S001
No consta,38034,1,1,2022,San Juan de la Rambla,1001,Hombres,4,20220101_38034_D01_S001
No consta,38034,1,1,2022,San Juan de la Rambla,1001,Mujeres,10,20220101_38034_D01_S001
No consta,38034,1,1,2023,San Juan de la Rambla,1001,Hombres,5,20230101_38034_D01_S001
No consta,38034,1,1,2023,San Juan de la Rambla,1001,Mujeres,7,20230101_38034_D01_S001
No consta,38034,1,2,2021,San Juan de la Rambla,1002,Hombres,16,20210101_38034_D01_S002
No consta,38034,1,2,2021,San Juan de la Rambla,1002,Mujeres,4,20210101_38034_D01_S002
No consta,38034,1,2,2022,San Juan de la Rambla,1002,Hombres,20,20220101_38034_D01_S002
No consta,38034,1,2,2022,San Juan de la Rambla,1002,Mujeres,9,20220101_38034_D01_S002
No consta,38034,1,2,2023,San Juan de la Rambla,1002,Hombres,19,20230101_38034_D01_S002
No consta,38034,1,2,2023,San Juan de la Rambla,1002,Mujeres,11,20230101_38034_D01_S002
No consta,38034,1,3,2021,San Juan de la Rambla,1003,Hombres,6,20210101_38034_D01_S003
No consta,38034,1,3,2021,San Juan de la Rambla,1003,Mujeres,1,20210101_38034_D01_S003
No consta,38034,1,3,2022,San Juan de la Rambla,1003,Hombres,9,20220101_38034_D01_S003
No consta,38034,1,3,2022,San Juan de la Rambla,1003,Mujeres,5,20220101_38034_D01_S003
No consta,38034,1,3,2023,San Juan de la Rambla,1003,Hombres,6,20230101_38034_D01_S003
No consta,38034,1,3,2023,San Juan de la Rambla,1003,Mujeres,3,20230101_38034_D01_S003
No consta,38034,1,4,2021,San Juan de la Rambla,1004,Hombres,12,20210101_38034_D01_S004
No consta,38034,1,4,2021,San Juan de la Rambla,1004,Mujeres,10,20210101_38034_D01_S004
No consta,38034,1,4,2022,San Juan de la Rambla,1004,Hombres,11,20220101_38034_D01_S004
No consta,38034,1,4,2022,San Juan de la Rambla,1004,Mujeres,9,20220101_38034_D01_S004
No consta,38034,1,4,2023,San Juan de la Rambla,1004,Hombres,6,20230101_38034_D01_S004
No consta,38034,1,4,2023,San Juan de la Rambla,1004,Mujeres,8,20230101_38034_D01_S004
No consta,38035,1,1,2021,San Miguel de Abona,1001,Hombres,18,20210101_38035_D01_S001
No consta,38035,1,1,2021,San Miguel de Abona,1001,Mujeres,4,20210101_38035_D01_S001
No consta,38035,1,1,2022,San Miguel de Abona,1001,Hombres,21,20220101_38035_D01_S001
No consta,38035,1,1,2022,San Miguel de Abona,1001,Mujeres,17,20220101_38035_D01_S001
No consta,38035,1,1,2023,San Miguel de Abona,1001,Hombres,24,20230101_38035_D01_S001
No consta,38035,1,1,2023,San Miguel de Abona,1001,Mujeres,16,20230101_38035_D01_S001
No consta,38035,1,2,2021,San Miguel de Abona,1002,Hombres,15,20210101_38035_D01_S002
No consta,38035,1,2,2021,San Miguel de Abona,1002,Mujeres,16,20210101_38035_D01_S002
No consta,38035,1,2,2022,San Miguel de Abona,1002,Hombres,19,20220101_38035_D01_S002
No consta,38035,1,2,2022,San Miguel de Abona,1002,Mujeres,13,20220101_38035_D01_S002
No consta,38035,1,2,2023,San Miguel de Abona,1002,Hombres,14,20230101_38035_D01_S002
No consta,38035,1,2,2023,San Miguel de Abona,1002,Mujeres,15,20230101_38035_D01_S002
No consta,38035,1,3,2021,San Miguel de Abona,1003,Hombres,17,20210101_38035_D01_S003
No consta,38035,1,3,2021,San Miguel de Abona,1003,Mujeres,16,20210101_38035_D01_S003
No consta,38035,1,3,2022,San Miguel de Abona,1003,Hombres,28,20220101_38035_D01_S003
No consta,38035,1,3,2022,San Miguel de Abona,1003,Mujeres,21,20220101_38035_D01_S003
No consta,38035,1,3,2023,San Miguel de Abona,1003,Hombres,19,20230101_38035_D01_S003
No consta,38035,1,3,2023,San Miguel de Abona,1003,Mujeres,17,20230101_38035_D01_S003
No consta,38035,1,4,2021,San Miguel de Abona,1004,Hombres,43,20210101_38035_D01_S004
No consta,38035,1,4,2021,San Miguel de Abona,1004,Mujeres,22,20210101_38035_D01_S004
No consta,38035,1,4,2022,San Miguel de Abona,1004,Hombres,71,20220101_38035_D01_S004
No consta,38035,1,4,2022,San Miguel de Abona,1004,Mujeres,39,20220101_38035_D01_S004
No consta,38035,1,4,2023,San Miguel de Abona,1004,Hombres,66,20230101_38035_D01_S004
No consta,38035,1,4,2023,San Miguel de Abona,1004,Mujeres,51,20230101_38035_D01_S004
No consta,38035,1,5,2021,San Miguel de Abona,1005,Hombres,6,20210101_38035_D01_S005
No consta,38035,1,5,2021,San Miguel de Abona,1005,Mujeres,3,20210101_38035_D01_S005
No consta,38035,1,5,2022,San Miguel de Abona,1005,Hombres,7,20220101_38035_D01_S005
No consta,38035,1,5,2022,San Miguel de Abona,1005,Mujeres,6,20220101_38035_D01_S005
No consta,38035,1,5,2023,San Miguel de Abona,1005,Hombres,8,20230101_38035_D01_S005
No consta,38035,1,5,2023,San Miguel de Abona,1005,Mujeres,4,20230101_38035_D01_S005
No consta,38035,1,6,2021,San Miguel de Abona,1006,Hombres,13,20210101_38035_D01_S006
No consta,38035,1,6,2021,San Miguel de Abona,1006,Mujeres,9,20210101_38035_D01_S006
No consta,38035,1,6,2022,San Miguel de Abona,1006,Hombres,17,20220101_38035_D01_S006
No consta,38035,1,6,2022,San Miguel de Abona,1006,Mujeres,18,20220101_38035_D01_S006
No consta,38035,1,6,2023,San Miguel de Abona,1006,Hombres,16,20230101_38035_D01_S006
No consta,38035,1,6,2023,San Miguel de Abona,1006,Mujeres,10,20230101_38035_D01_S006
No consta,38035,1,7,2021,San Miguel de Abona,1007,Hombres,21,20210101_38035_D01_S007
No consta,38035,1,7,2021,San Miguel de Abona,1007,Mujeres,20,20210101_38035_D01_S007
No consta,38035,1,7,2022,San Miguel de Abona,1007,Hombres,31,20220101_38035_D01_S007
No consta,38035,1,7,2022,San Miguel de Abona,1007,Mujeres,21,20220101_38035_D01_S007
No consta,38035,1,7,2023,San Miguel de Abona,1007,Hombres,23,20230101_38035_D01_S007
No consta,38035,1,7,2023,San Miguel de Abona,1007,Mujeres,23,20230101_38035_D01_S007
No consta,38035,1,8,2021,San Miguel de Abona,1008,Hombres,21,20210101_38035_D01_S008
No consta,38035,1,8,2021,San Miguel de Abona,1008,Mujeres,7,20210101_38035_D01_S008
No consta,38035,1,8,2022,San Miguel de Abona,1008,Hombres,30,20220101_38035_D01_S008
No consta,38035,1,8,2022,San Miguel de Abona,1008,Mujeres,13,20220101_38035_D01_S008
No consta,38035,1,8,2023,San Miguel de Abona,1008,Hombres,32,20230101_38035_D01_S008
No consta,38035,1,8,2023,San Miguel de Abona,1008,Mujeres,17,20230101_38035_D01_S008
No consta,38035,1,9,2021,San Miguel de Abona,1009,Hombres,12,20210101_38035_D01_S009
No consta,38035,1,9,2021,San Miguel de Abona,1009,Mujeres,6,20210101_38035_D01_S009
No consta,38035,1,9,2022,San Miguel de Abona,1009,Hombres,27,20220101_38035_D01_S009
No consta,38035,1,9,2022,San Miguel de Abona,1009,Mujeres,12,20220101_38035_D01_S009
No consta,38035,1,9,2023,San Miguel de Abona,1009,Hombres,21,20230101_38035_D01_S009
No consta,38035,1,9,2023,San Miguel de Abona,1009,Mujeres,18,20230101_38035_D01_S009
No consta,38036,1,1,2021,San Sebastián de la Gomera,1001,Hombres,28,20210101_38036_D01_S001
No consta,38036,1,1,2021,San Sebastián de la Gomera,1001,Mujeres,16,20210101_38036_D01_S001
No consta,38036,1,1,2022,San Sebastián de la Gomera,1001,Hombres,36,20220101_38036_D01_S001
No consta,38036,1,1,2022,San Sebastián de la Gomera,1001,Mujeres,19,20220101_38036_D01_S001
No consta,38036,1,1,2023,San Sebastián de la Gomera,1001,Hombres,22,20230101_38036_D01_S001
No consta,38036,1,1,2023,San Sebastián de la Gomera,1001,Mujeres,8,20230101_38036_D01_S001
No consta,38036,1,2,2021,San Sebastián de la Gomera,1002,Hombres,16,20210101_38036_D01_S002
No consta,38036,1,2,2021,San Sebastián de la Gomera,1002,Mujeres,13,20210101_38036_D01_S002
No consta,38036,1,2,2022,San Sebastián de la Gomera,1002,Hombres,22,20220101_38036_D01_S002
No consta,38036,1,2,2022,San Sebastián de la Gomera,1002,Mujeres,24,20220101_38036_D01_S002
No consta,38036,1,2,2023,San Sebastián de la Gomera,1002,Hombres,24,20230101_38036_D01_S002
No consta,38036,1,2,2023,San Sebastián de la Gomera,1002,Mujeres,20,20230101_38036_D01_S002
No consta,38036,1,3,2021,San Sebastián de la Gomera,1003,Hombres,7,20210101_38036_D01_S003
No consta,38036,1,3,2021,San Sebastián de la Gomera,1003,Mujeres,5,20210101_38036_D01_S003
No consta,38036,1,3,2022,San Sebastián de la Gomera,1003,Hombres,8,20220101_38036_D01_S003
No consta,38036,1,3,2022,San Sebastián de la Gomera,1003,Mujeres,3,20220101_38036_D01_S003
No consta,38036,1,3,2023,San Sebastián de la Gomera,1003,Hombres,6,20230101_38036_D01_S003
No consta,38036,1,3,2023,San Sebastián de la Gomera,1003,Mujeres,5,20230101_38036_D01_S003
