fecha,sexo,edad,Codigo Territorio,Municipio,isla,Mercado local de trabajo,Nivel formativo,CNAE09,Actividad económica,CNO11,Ocupaciones,Tipo Contrato,Duración Contrato,Nacionalidad,Contratos
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,95,"Reparación y mantenimiento de ordenadores, artículos personales y enseres domésticos y vehículos de motor y motocicletas",9700,Peones de las industrias manufactureras,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación primaria,96,Servicios personales,8170,Operadores de máquinas de lavandería y tintorería,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9511,"Peones agrícolas (excepto en huertas, invernaderos, viveros y jardines)",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,1,"Agricultura, ganadería, caza y servicios relacionados con las mismas",9512,"Peones agrícolas en huertas, invernaderos, viveros y jardines",Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,2,Silvicultura y explotación forestal,9543,Peones forestales y de la caza,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,10,Industria alimentaria,4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,10,Industria alimentaria,5220,Vendedores en tiendas y almacenes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,10,Industria alimentaria,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,11,Fabricación de bebidas,4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,13,Industria textil,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,16,"Industria de la madera y del corcho, excepto muebles; cestería y espartería",9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,8143,Operadores de máquinas para fabricar productos de papel y cartón,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,8143,Operadores de máquinas para fabricar productos de papel y cartón,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,8143,Operadores de máquinas para fabricar productos de papel y cartón,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,8201,Ensambladores de maquinaria mecánica,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,17,Industria del papel,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,20,Industria química,9700,Peones de las industrias manufactureras,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,23,Fabricación de otros productos minerales no metálicos,9602,Peones de la construcción de edificios,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,30,Fabricación de otro material de transporte,7402,Mecánicos y ajustadores de motores de avión,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,31,Fabricación de muebles,7811,Trabajadores del tratamiento de la madera,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,31,Fabricación de muebles,7835,"Tapiceros, colchoneros y afines",Conversión a Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,32,Otras industrias manufactureras,7899,"Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes",Temporal Tiempo Parcial,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,37,Recogida y tratamiento de aguas residuales,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,41,Construcción de edificios,7121,Albañiles,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,41,Construcción de edificios,7121,Albañiles,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,41,Construcción de edificios,7191,Mantenedores de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,41,Construcción de edificios,7899,"Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,41,Construcción de edificios,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,3122,Técnicos en construcción,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,3151,Jefes y oficiales de máquinas,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,4122,Empleados de oficina de servicios de apoyo a la producción,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,7121,Albañiles,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,7221,Fontaneros,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,7250,Mecánicos-instaladores de refrigeración y climatización,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,7510,Electricistas de la construcción y afines,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,7891,Buceadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,10
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,8331,Operadores de maquinaria de movimientos de tierras y equipos similares,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,8340,"Marineros de puente, marineros de máquinas y afines",Temporal Tiempo Completo,Menos de 6 meses,Extranjeros Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,8340,"Marineros de puente, marineros de máquinas y afines",Temporal Tiempo Completo,Menos de 6 meses,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,43,Actividades de construcción especializada,9602,Peones de la construcción de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,4500,Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Completo,Menos de 6 meses,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,5220,Vendedores en tiendas y almacenes,Temporal Tiempo Parcial,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,7191,Mantenedores de edificios,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,7401,Mecánicos y ajustadores de vehículos de motor,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8121,Operadores en instalaciones para la obtención y transformación de metales,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8121,Operadores en instalaciones para la obtención y transformación de metales,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8145,Operadores en instalaciones para la preparación de pasta de papel y fabricación de papel,Temporal Tiempo Completo,Menos de 6 meses,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8333,Operadores de carretillas elevadoras,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8333,Operadores de carretillas elevadoras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8412,"Conductores asalariados de automóviles, taxis y furgonetas",Indefinido,Duración indeterminada/Sin información de la duración,Nacional,2
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,8432,Conductores asalariados de camiones,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9441,Recogedores de residuos,Indefinido,Duración indeterminada/Sin información de la duración,Extranjeros no Comunitarios,1
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Extranjeros no Comunitarios,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9700,Peones de las industrias manufactureras,Temporal Tiempo Completo,Menos de 6 meses,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Indefinido,Duración indeterminada/Sin información de la duración,Nacional,7
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Duración indeterminada/Sin información de la duración,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,46,Comercio al por mayor,9811,Peones del transporte de mercancías y descargadores,Temporal Tiempo Completo,Menos de 6 meses,Nacional,3
202603,Hombres,Entre 25 y 44,35026,Telde,GRAN CANARIA,Gran Canaria Noreste,Educación secundaria,47,Comercio al por menor,4412,Recepcionistas (excepto de hoteles),Indefinido,Duración indeterminada/Sin información de la duración,Nacional,1
