Sexo,Nacionalidad,Nivel de estudios en curso,Periodo,Total,Municipio_clean,ISLA_clean
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,6,Valle Gran Rey,La Gomera
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,5,Valle Gran Rey,La Gomera
Hombres,Extranjera,No cursa estudios,2022,653,Valle Gran Rey,La Gomera
Hombres,Española,Total,2022,1251,Vallehermoso,La Gomera
Hombres,Española,Primera etapa de Educación Secundaria y similar,2022,12,Vallehermoso,La Gomera
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2022,27,Vallehermoso,La Gomera
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,18,Vallehermoso,La Gomera
Hombres,Española,Educación superior,2022,65,Vallehermoso,La Gomera
Hombres,Española,No cursa estudios,2022,1124,Vallehermoso,La Gomera
Hombres,Extranjera,Total,2022,181,Vallehermoso,La Gomera
Hombres,Extranjera,No cursa estudios,2022,174,Vallehermoso,La Gomera
Hombres,Española,Total,2022,3798,La Victoria De Acentejo,Tenerife
Hombres,Española,Educación primaria e inferior,2022,5,La Victoria De Acentejo,Tenerife
Hombres,Española,Primera etapa de Educación Secundaria y similar,2022,19,La Victoria De Acentejo,Tenerife
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2022,113,La Victoria De Acentejo,Tenerife
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,69,La Victoria De Acentejo,Tenerife
Hombres,Española,Educación superior,2022,121,La Victoria De Acentejo,Tenerife
Hombres,Española,No cursa estudios,2022,3467,La Victoria De Acentejo,Tenerife
Hombres,Extranjera,Total,2022,158,La Victoria De Acentejo,Tenerife
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2022,6,La Victoria De Acentejo,Tenerife
Hombres,Extranjera,No cursa estudios,2022,138,La Victoria De Acentejo,Tenerife
Hombres,Española,Total,2022,699,Vilaflor De Chasna,Tenerife
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2022,22,Vilaflor De Chasna,Tenerife
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,6,Vilaflor De Chasna,Tenerife
Hombres,Española,Educación superior,2022,21,Vilaflor De Chasna,Tenerife
Hombres,Española,No cursa estudios,2022,644,Vilaflor De Chasna,Tenerife
Hombres,Extranjera,Total,2022,109,Vilaflor De Chasna,Tenerife
Hombres,Extranjera,No cursa estudios,2022,108,Vilaflor De Chasna,Tenerife
Hombres,Española,Total,2022,1997,Villa De Mazo,La Palma
Hombres,Española,Primera etapa de Educación Secundaria y similar,2022,15,Villa De Mazo,La Palma
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2022,48,Villa De Mazo,La Palma
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,36,Villa De Mazo,La Palma
Hombres,Española,Educación superior,2022,96,Villa De Mazo,La Palma
Hombres,Española,No cursa estudios,2022,1796,Villa De Mazo,La Palma
Hombres,Extranjera,Total,2022,251,Villa De Mazo,La Palma
Hombres,Extranjera,No cursa estudios,2022,240,Villa De Mazo,La Palma
Hombres,Española,Total,2022,814,El Pinar De El Hierro,El Hierro
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2022,23,El Pinar De El Hierro,El Hierro
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2022,15,El Pinar De El Hierro,El Hierro
Hombres,Española,Educación superior,2022,34,El Pinar De El Hierro,El Hierro
Hombres,Española,No cursa estudios,2022,738,El Pinar De El Hierro,El Hierro
Hombres,Extranjera,Total,2022,133,El Pinar De El Hierro,El Hierro
Hombres,Extranjera,No cursa estudios,2022,128,El Pinar De El Hierro,El Hierro
Hombres,Española,Total,2023,2388,Agaete,Gran Canaria
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,14,Agaete,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,58,Agaete,Gran Canaria
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,51,Agaete,Gran Canaria
Hombres,Española,Educación superior,2023,89,Agaete,Gran Canaria
Hombres,Española,No cursa estudios,2023,2171,Agaete,Gran Canaria
Hombres,Extranjera,Total,2023,162,Agaete,Gran Canaria
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,5,Agaete,Gran Canaria
Hombres,Extranjera,Educación superior,2023,7,Agaete,Gran Canaria
Hombres,Extranjera,No cursa estudios,2023,146,Agaete,Gran Canaria
Hombres,Española,Total,2023,13057,Agüimes,Gran Canaria
Hombres,Española,Educación primaria e inferior,2023,25,Agüimes,Gran Canaria
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,120,Agüimes,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,416,Agüimes,Gran Canaria
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,263,Agüimes,Gran Canaria
Hombres,Española,Educación superior,2023,600,Agüimes,Gran Canaria
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,18,Agüimes,Gran Canaria
Hombres,Española,No cursa estudios,2023,11615,Agüimes,Gran Canaria
Hombres,Extranjera,Total,2023,1166,Agüimes,Gran Canaria
Hombres,Extranjera,Primera etapa de Educación Secundaria y similar,2023,8,Agüimes,Gran Canaria
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,26,Agüimes,Gran Canaria
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,8,Agüimes,Gran Canaria
Hombres,Extranjera,Educación superior,2023,17,Agüimes,Gran Canaria
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,6,Agüimes,Gran Canaria
Hombres,Extranjera,No cursa estudios,2023,1101,Agüimes,Gran Canaria
Hombres,Española,Total,2023,3394,Antigua,Fuerteventura
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,27,Antigua,Fuerteventura
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,114,Antigua,Fuerteventura
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,37,Antigua,Fuerteventura
Hombres,Española,Educación superior,2023,108,Antigua,Fuerteventura
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,7,Antigua,Fuerteventura
Hombres,Española,No cursa estudios,2023,3098,Antigua,Fuerteventura
Hombres,Extranjera,Total,2023,2868,Antigua,Fuerteventura
Hombres,Extranjera,Educación primaria e inferior,2023,16,Antigua,Fuerteventura
Hombres,Extranjera,Primera etapa de Educación Secundaria y similar,2023,14,Antigua,Fuerteventura
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,31,Antigua,Fuerteventura
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,28,Antigua,Fuerteventura
Hombres,Extranjera,Educación superior,2023,20,Antigua,Fuerteventura
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,16,Antigua,Fuerteventura
Hombres,Extranjera,No cursa estudios,2023,2743,Antigua,Fuerteventura
Hombres,Española,Total,2023,21942,Arrecife,Lanzarote
Hombres,Española,Educación primaria e inferior,2023,23,Arrecife,Lanzarote
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,249,Arrecife,Lanzarote
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,745,Arrecife,Lanzarote
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,446,Arrecife,Lanzarote
Hombres,Española,Educación superior,2023,897,Arrecife,Lanzarote
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,36,Arrecife,Lanzarote
Hombres,Española,No cursa estudios,2023,19546,Arrecife,Lanzarote
Hombres,Extranjera,Total,2023,5819,Arrecife,Lanzarote
Hombres,Extranjera,Educación primaria e inferior,2023,10,Arrecife,Lanzarote
Hombres,Extranjera,Primera etapa de Educación Secundaria y similar,2023,48,Arrecife,Lanzarote
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,103,Arrecife,Lanzarote
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,53,Arrecife,Lanzarote
Hombres,Extranjera,Educación superior,2023,66,Arrecife,Lanzarote
Hombres,Extranjera,Cursa estudios pero no hay información sobre los mismos,2023,28,Arrecife,Lanzarote
Hombres,Extranjera,No cursa estudios,2023,5511,Arrecife,Lanzarote
Hombres,Española,Total,2023,569,Artenara,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,5,Artenara,Gran Canaria
Hombres,Española,Educación superior,2023,26,Artenara,Gran Canaria
Hombres,Española,No cursa estudios,2023,532,Artenara,Gran Canaria
Hombres,Española,Total,2023,16345,Arucas,Gran Canaria
Hombres,Española,Educación primaria e inferior,2023,13,Arucas,Gran Canaria
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,125,Arucas,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,456,Arucas,Gran Canaria
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,437,Arucas,Gran Canaria
Hombres,Española,Educación superior,2023,842,Arucas,Gran Canaria
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,15,Arucas,Gran Canaria
Hombres,Española,No cursa estudios,2023,14457,Arucas,Gran Canaria
Hombres,Extranjera,Total,2023,418,Arucas,Gran Canaria
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,12,Arucas,Gran Canaria
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,15,Arucas,Gran Canaria
Hombres,Extranjera,Educación superior,2023,7,Arucas,Gran Canaria
Hombres,Extranjera,No cursa estudios,2023,374,Arucas,Gran Canaria
Hombres,Española,Total,2023,317,Betancuria,Fuerteventura
Hombres,Española,Educación superior,2023,11,Betancuria,Fuerteventura
Hombres,Española,No cursa estudios,2023,298,Betancuria,Fuerteventura
Hombres,Extranjera,Total,2023,68,Betancuria,Fuerteventura
Hombres,Extranjera,No cursa estudios,2023,68,Betancuria,Fuerteventura
Hombres,Española,Total,2023,3415,Firgas,Gran Canaria
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,21,Firgas,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,102,Firgas,Gran Canaria
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,85,Firgas,Gran Canaria
Hombres,Española,Educación superior,2023,150,Firgas,Gran Canaria
Hombres,Española,No cursa estudios,2023,3049,Firgas,Gran Canaria
Hombres,Extranjera,Total,2023,69,Firgas,Gran Canaria
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,5,Firgas,Gran Canaria
Hombres,Extranjera,No cursa estudios,2023,62,Firgas,Gran Canaria
Hombres,Española,Total,2023,10639,Gáldar,Gran Canaria
Hombres,Española,Educación primaria e inferior,2023,47,Gáldar,Gran Canaria
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,90,Gáldar,Gran Canaria
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,328,Gáldar,Gran Canaria
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,251,Gáldar,Gran Canaria
Hombres,Española,Educación superior,2023,545,Gáldar,Gran Canaria
Hombres,Española,Cursa estudios pero no hay información sobre los mismos,2023,14,Gáldar,Gran Canaria
Hombres,Española,No cursa estudios,2023,9364,Gáldar,Gran Canaria
Hombres,Extranjera,Total,2023,380,Gáldar,Gran Canaria
Hombres,Extranjera,Educación primaria e inferior,2023,6,Gáldar,Gran Canaria
Hombres,Extranjera,Primera etapa de Educación Secundaria y similar,2023,10,Gáldar,Gran Canaria
Hombres,Extranjera,"Segunda etapa de educación secundaria, con orientación general",2023,7,Gáldar,Gran Canaria
Hombres,Extranjera,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,9,Gáldar,Gran Canaria
Hombres,Extranjera,Educación superior,2023,8,Gáldar,Gran Canaria
Hombres,Extranjera,No cursa estudios,2023,338,Gáldar,Gran Canaria
Hombres,Española,Total,2023,2168,Haría,Lanzarote
Hombres,Española,Primera etapa de Educación Secundaria y similar,2023,23,Haría,Lanzarote
Hombres,Española,"Segunda etapa de educación secundaria, con orientación general",2023,50,Haría,Lanzarote
Hombres,Española,"Segunda etapa de Educación Secundaria, con orientación profesional (con y sin continuidad en la educación superior); Educación postsecundaria no superior",2023,30,Haría,Lanzarote
Hombres,Española,Educación superior,2023,83,Haría,Lanzarote
Hombres,Española,No cursa estudios,2023,1978,Haría,Lanzarote
